timestamp,switchID_t3, ingress_port3, egress_port3, egress_spec3, ingress_global_timestamp3, egress_global_timestamp3, enq_timestamp3, enq_qdepth3, deq_timedelta3, deq_qdepth3,switchID_t2, ingress_port2, egress_port2, egress_spec2, ingress_global_timestamp2, egress_global_timestamp2, enq_timestamp2, enq_qdepth2, deq_timedelta2, deq_qdepth2,switchID_t1, ingress_port1, egress_port1, egress_spec1, ingress_global_timestamp1, egress_global_timestamp1, enq_timestamp1, enq_qdepth1, deq_timedelta1, deq_qdepth1
1648572212,3,0,1,0,144331896,144333557,144333428,5,130,0,2,0,1,0,139260511,139260600,139260586,0,15,0,1,0,1,0,135775157,135777686,135777671,0,17,0
1648572213,3,0,1,0,145407384,145407472,145407456,0,17,0,2,0,1,0,140313579,140313622,140313611,0,12,0,1,0,1,0,136830822,136830851,136830842,0,10,0
1648572214,3,0,1,0,146435867,146436707,146436338,0,370,4,2,0,1,0,141349974,141350020,141350009,0,12,0,1,0,1,0,137867179,137867223,137867210,0,14,0
1648572215,3,0,1,0,147438631,147438677,147438664,0,14,0,2,0,1,0,142374332,142374401,142374380,0,23,0,1,0,1,0,138885701,138885941,138885926,0,16,0
1648572216,3,0,1,0,148478247,148500964,148500944,0,22,0,2,0,1,0,143396552,143396633,143396614,0,20,0,1,0,1,0,139912893,139913281,139913148,0,180,0
1648572217,3,0,1,0,149497717,149497788,149497765,0,24,0,2,0,1,0,144424190,144433196,144429697,18,3501,41,1,0,1,0,140932235,140937462,140937449,0,15,0
1648572218,3,0,1,0,150532350,150533437,150533107,4,330,4,2,0,1,0,145462910,145462940,145462930,0,11,0,1,0,1,0,141967357,141968647,141968412,14,235,0
1648572219,3,0,1,0,151528322,151528368,151528351,0,19,0,2,0,1,0,146450427,146452118,146452104,0,15,0,1,0,1,0,142966839,142966934,142966902,0,33,2
1648572221,3,0,1,0,153602843,153602882,153602869,0,15,0,2,0,1,0,148523517,148523552,148523543,0,10,0,1,0,1,0,145040688,145040757,145040747,0,11,0
1648572222,3,0,1,0,154610634,154610881,154610864,0,17,0,2,0,1,0,149544826,149545608,149544905,4,704,1,1,0,1,0,146054424,146054821,146054653,15,169,2
1648572223,3,0,1,0,155626733,155633309,155633291,0,20,0,2,0,1,0,150557685,150559616,150559037,15,580,26,1,0,1,0,147066400,147068136,147067827,0,311,10
1648572224,3,0,1,0,156638916,156654056,156654037,0,21,0,2,0,1,0,151567733,151567796,151567780,0,17,0,1,0,1,0,148084768,148084832,148084816,0,18,0
1648572225,3,0,1,0,157647777,157647885,157647847,0,39,0,2,0,1,0,152582685,152582806,152582764,0,44,0,1,0,1,0,149099583,149099635,149099622,0,14,0
1648572226,3,0,1,0,158666916,158667300,158667127,0,174,0,2,0,1,0,153601903,153602037,153602014,0,25,0,1,0,1,0,150116790,150119034,150119014,0,22,0
1648572227,3,0,1,0,159728609,159736681,159736661,0,21,0,2,0,1,0,154636368,154639996,154638879,50,1117,13,1,0,1,0,151150125,151150332,151150278,2,54,4
1648572228,3,0,1,0,160725263,160725548,160725444,0,105,0,2,0,1,0,155659421,155659517,155659494,0,25,0,1,0,1,0,152175914,152176013,152175991,0,24,0
1648572229,3,0,1,0,161777374,161777412,161777402,0,11,0,2,0,1,0,156701875,156713256,156713241,0,17,0,1,0,1,0,153217086,153217196,153217162,0,36,0
1648572230,3,0,1,0,162828849,162830081,162829655,0,427,0,2,0,1,0,157757212,157757248,157757238,0,11,0,1,0,1,0,154253948,154253978,154253968,0,11,0
1648572232,3,0,1,0,163866862,163866897,163866885,0,13,0,2,0,1,0,158789107,158789864,158789616,5,249,21,1,0,1,0,155296645,155296685,155296673,0,13,0
1648572233,3,0,1,0,164868300,164880782,164880766,0,17,0,2,0,1,0,159804109,159804151,159804140,0,12,0,1,0,1,0,156319676,156319772,156319741,0,33,0
1648572234,3,0,1,0,165880224,165882583,165882567,0,17,0,2,0,1,0,160815650,160815892,160815800,0,93,6,1,0,1,0,157329357,157329461,157329418,0,45,0
1648572235,3,0,1,0,166949409,166968818,166968801,0,19,0,2,0,1,0,161862407,161866256,161862677,31,3581,0,1,0,1,0,158373900,158373925,158373916,0,10,0
