timestamp;droppedFrames;bufferLevel;frameRate;bitrate;calculatedBitrate;resolution
1648576810339;0;34.473;30;3312;3139;1280x720
1648576810339;12;60.765;30;3312;3139;1280x720
1648576810339;7;61.68;30;3312;3139;1280x720
1648576810339;27;58.077;30;3312;3139;1280x720
1648576810339;30;53.395;30;3312;40189;1280x720
1648576810349;23;59.014;30;3312;3139;1280x720
1648576810361;4;59.578;30;3312;3139;1280x720
1648576811333;28;57.071;30;3312;3287;1280x720
1648576811333;20;58.898;30;3312;3287;1280x720
1648576811333;4;58.583;30;3312;3287;1280x720
1648576811333;0;10.261;30;3312;3287;1280x720
1648576811333;30;52.416;30;3312;40898;1280x720
1648576811333;1;56.395;30;3312;3287;1280x720
1648576811333;23;58.026;30;3312;3287;1280x720
1648576811334;3;59.396;30;3312;3287;1280x720
1648576811334;8;60.647;30;3312;3287;1280x720
1648576811334;0;37.468;30;3312;3287;1280x720
1648576811341;13;59.847;30;3312;3278;1280x720
1648576811342;7;57.63;30;3312;3278;1280x720
1648576812334;22;57.945;30;3312;3334;1280x720
1648576812334;31;55.416;30;3312;41589;1280x720
1648576812334;23;57.045;30;3312;3334;1280x720
1648576812341;0;44.358;30;3312;3334;1280x720
1648576812341;4;57.584;30;3312;3334;1280x720
1648576812341;3;58.379;30;3312;3334;1280x720
1648576812341;28;56.097;30;3312;3334;1280x720
1648576812341;14;58.85;30;3312;3334;1280x720
1648576812365;7;60.616;30;3312;3334;1280x720
1648576812365;2;59.382;30;3312;3334;1280x720
1648576812365;0;13.265;30;3312;3307;1280x720
1648576812365;9;59.652;30;3312;3300;1280x720
1648576813333;10;58.643;30;3312;3661;1280x720
1648576813333;33;54.442;30;3312;42283;1280x720
1648576813333;29;55.104;30;3312;3661;1280x720
1648576813333;0;20.501;30;3312;3661;1280x720
1648576813333;2;58.391;30;3312;3661;1280x720
1648576813333;3;61.496;30;3312;3661;1280x720
1648576813333;14;57.831;30;3312;3661;1280x720
1648576813333;5;60.577;30;3312;3661;1280x720
1648576813334;7;59.657;30;3312;3661;1280x720
1648576813334;0;47.448;30;3312;3661;1280x720
1648576813359;24;56.05;30;3312;3687;1280x720
1648576813369;23;57.012;30;3312;3591;1280x720
1648576814343;14;60.768;30;3312;3542;1280x720
1648576814343;33;53.403;30;3312;42980;1280x720
1648576814344;3;61.39;30;3312;3542;1280x720
1648576814345;3;60.589;30;3312;3542;1280x720
1648576814345;7;58.673;30;3312;3542;1280x720
1648576814345;25;59.062;30;3312;3542;1280x720
1648576814345;30;54.117;30;3312;3542;1280x720
1648576814345;23;56.039;30;3312;3542;1280x720
1648576814346;5;59.614;30;3312;3542;1280x720
1648576814346;0;50.402;30;3312;3542;1280x720
1648576814346;0;27.479;30;3312;3542;1280x720
1648576814359;10;57.876;30;3312;3564;1280x720
1648576815333;6;58.633;30;3312;3530;1280x720
1648576815333;0;3.264;30;3312;3530;1280x720
1648576815333;3;60.395;30;3312;3530;1280x720
1648576815333;0;53.409;30;3312;3530;1280x720
1648576815333;18;59.861;30;3312;3530;1280x720
1648576815334;0;34.473;30;3312;3530;1280x720
1648576815343;12;60.765;30;3312;3530;1280x720
1648576815343;7;61.68;30;3312;3530;1280x720
1648576815344;27;58.077;30;3312;3530;1280x720
1648576815344;30;53.395;30;3312;3530;1280x720
1648576815344;34;52.517;30;3312;43718;1280x720
1648576815371;23;59.014;30;3312;3530;1280x720
1648576815371;4;59.578;30;3312;3530;1280x720
1648576816333;28;57.071;30;3312;3584;1280x720
1648576816334;35;51.509;30;3312;44482;1280x720
1648576816334;20;58.898;30;3312;3584;1280x720
1648576816334;4;58.583;30;3312;3584;1280x720
1648576816334;0;10.261;30;3312;3584;1280x720
1648576816334;30;52.416;30;3312;3584;1280x720
1648576816334;1;56.395;30;3312;3584;1280x720
1648576816334;23;58.026;30;3312;3584;1280x720
1648576816334;3;59.396;30;3312;3584;1280x720
1648576816335;8;60.647;30;3312;3584;1280x720
1648576816335;0;37.468;30;3312;3584;1280x720
1648576816335;13;59.847;30;3312;3584;1280x720
1648576816340;7;57.63;30;3312;3584;1280x720
1648576817333;22;57.945;30;3312;3571;1280x720
1648576817333;31;55.416;30;3312;3571;1280x720
1648576817333;23;57.045;30;3312;3571;1280x720
1648576817334;38;50.518;30;3312;45160;1280x720
1648576817335;0;44.358;30;3312;3571;1280x720
1648576817336;4;57.584;30;3312;3571;1280x720
1648576817340;3;58.379;30;3312;3571;1280x720
1648576817342;28;56.097;30;3312;3571;1280x720
1648576817342;14;58.85;30;3312;3571;1280x720
1648576817342;7;60.616;30;3312;3571;1280x720
1648576817348;2;59.382;30;3312;3571;1280x720
1648576817386;0;13.265;30;3312;3599;1280x720
1648576817386;9;59.652;30;3312;3599;1280x720
1648576818333;10;58.643;30;3312;3639;1280x720
1648576818333;33;54.442;30;3312;3639;1280x720
1648576818334;29;55.104;30;3312;3639;1280x720
