timestamp;droppedFrames;bufferLevel;frameRate;bitrate;calculatedBitrate;resolution
1648575662389;25;5.234;24;1867;2988;854x480
1648575662389;264;53.494;30;3312;2988;1280x720
1648575662389;322;38.064;30;3312;2988;1280x720
1648575662389;480;52.47;30;3312;2988;1280x720
1648575662389;41;14.794;30;3312;2988;1280x720
1648575662389;80;35.514;30;3312;2988;1280x720
1648575662389;131;53.715;30;3312;2988;1280x720
1648575662389;298;45.433;30;3312;2988;1280x720
1648575662390;376;51.433;30;3312;2988;1280x720
1648575662390;6;13.957;24;1867;2988;854x480
1648575662390;157;58.167;30;3312;2988;1280x720
1648575662390;242;60.954;30;3312;2988;1280x720
1648575662390;27;13.571;18;639;2988;426x240
1648575662390;215;61.35;30;3312;2988;1280x720
1648575662390;138;56.718;30;3312;2988;1280x720
1648575662390;167;60.6;30;3312;2988;1280x720
1648575662390;164;61.297;30;3312;2988;1280x720
1648575662390;439;52.057;30;3312;2988;1280x720
1648575662425;404;59.961;30;3312;2988;1280x720
1648575662426;507;44.993;30;3312;2988;1280x720
1648575662426;72;32.374;30;3312;2988;1280x720
1648575662426;516;47.95;30;3312;2988;1280x720
1648575662426;350;50.537;30;3312;2988;1280x720
1648575662426;452;54.934;30;3312;2988;1280x720
1648575662429;561;57.037;30;3312;2988;1280x720
1648575662429;19;10.714;30;3312;2988;1280x720
1648575662429;374;52.168;30;3312;2988;1280x720
1648575662429;587;54.212;30;3312;2988;1280x720
1648575662429;344;47.465;30;3312;2988;1280x720
1648575663381;84;38.515;30;3312;3073;1280x720
1648575663382;341;43.381;30;3312;3073;1280x720
1648575663382;441;54.932;30;3312;3073;1280x720
1648575663382;180;56.84;30;3312;3073;1280x720
1648575663382;455;53.953;30;3312;3073;1280x720
1648575663383;620;53.705;30;3312;289399;1280x720
1648575663383;604;55.38;30;3312;3073;1280x720
1648575663383;26;4.276;24;1867;3073;854x480
1648575663383;533;54.209;30;3312;3073;1280x720
1648575663383;27;13.336;18;639;3073;426x240
1648575663384;492;50.738;30;3312;3073;1280x720
1648575663384;5;13.687;24;1867;3073;854x480
1648575663384;363;52.081;30;3312;3073;1280x720
